date,q05,q50,q95,target_sigma
2019-08-01,0.58649313,0.6323179,0.8529585,0.6248103180095499
2019-08-02,0.596911,0.6435622,0.8658132,0.6048496403962631
2019-08-05,0.5876645,0.63178,0.8520517,0.6110461050566447
2019-08-06,0.59006315,0.63507783,0.85571426,0.6109481299486829
2019-08-07,0.5908783,0.6357845,0.8564082,0.6121947320959796
2019-08-08,0.59218556,0.6372092,0.85797185,0.6019187420313916
2019-08-09,0.5859364,0.6298785,0.84938174,0.6038087202706836
2019-08-12,0.5856569,0.6300292,0.84943813,0.6011186536676875
2019-08-13,0.58376426,0.6279031,0.8468613,0.5955509497346619
2019-08-14,0.57956487,0.62322855,0.8413419,0.635615799798238
2019-08-15,0.60458916,0.6527443,0.8755409,0.6339253971545411
2019-08-16,0.6104419,0.6576319,0.8814315,0.6411404605900615
2019-08-19,0.61739624,0.66528666,0.8905254,0.6488274822151119
2019-08-20,0.62471753,0.6733484,0.9000761,0.6487245959402879
2019-08-21,0.6271161,0.6755518,0.9028192,0.6453816186022502
2019-08-22,0.6260285,0.67402995,0.9011584,0.6406759440410565
2019-08-23,0.6229371,0.6704601,0.8970124,0.4317798716989812
2019-08-26,0.47858298,0.50859904,0.70838135,0.4376772159921205
2019-08-27,0.4466834,0.48101407,0.67748076,0.41747243694326136
2019-08-28,0.42148203,0.45406923,0.647535,0.40378322042477627
2019-08-29,0.4033559,0.43505442,0.62695277,0.4201804100086576
2019-08-30,0.40690607,0.43995264,0.6336361,0.4130568840549869
2019-09-03,0.4017391,0.43398452,0.6270737,0.4128338964055901
2019-09-04,0.39945418,0.43184826,0.6250009,0.4085959054999894
2019-09-05,0.3954926,0.42757303,0.6204278,0.4311783450906585
2019-09-06,0.40857908,0.44252703,0.63765174,0.4300634634272883
2019-09-09,0.41119713,0.44476745,0.6396838,0.42895714474140123
2019-09-10,0.41140634,0.44496003,0.6396628,0.43043187535510186
2019-09-11,0.41255027,0.4462262,0.6410441,0.44978141697492513
2019-09-12,0.42565894,0.46085492,0.65760297,0.4432363187637274
2019-09-13,0.42502272,0.45938134,0.65537375,0.36437466896302123
2019-09-16,0.37496734,0.40349355,0.59198415,0.35860470708546927
2019-09-17,0.35774365,0.38651043,0.57545376,0.35509220092248506
2019-09-18,0.34912145,0.37724328,0.5668844,0.34397736548304664
2019-09-19,0.33883944,0.36603183,0.5554783,0.34424085345240446
2019-09-20,0.33503076,0.3622767,0.55240816,0.3462873611208026
2019-09-23,0.3342641,0.36165023,0.5523659,0.346257362209557
